login_id,customer_id,course_id,login_date,login_duration
L0004716,U0081,C013,2024-11-21,121
L0004717,U0081,C013,2024-11-23,145
L0004718,U0081,C013,2024-11-23,43
L0004719,U0081,C013,2024-11-23,48
L0004720,U0081,C013,2024-11-27,124
L0004721,U0081,C013,2024-12-08,127
L0004722,U0081,C013,2024-12-09,149
L0004723,U0081,C013,2024-12-12,100
L0004724,U0081,C013,2024-12-15,52
L0004725,U0081,C013,2024-12-16,43
L0004726,U0081,C013,2024-12-16,70
L0004727,U0081,C013,2024-12-18,128
L0004728,U0081,C013,2024-12-25,77
L0004729,U0081,C013,2024-12-27,127
L0004730,U0081,C013,2024-12-28,131
L0004731,U0081,C013,2024-12-31,34
L0004732,U0081,C010,2024-12-11,69
L0004733,U0081,C010,2024-12-19,36
L0004734,U0081,C010,2024-12-20,34
L0004735,U0081,C010,2024-12-20,128
L0004736,U0081,C010,2024-12-21,103
L0004737,U0081,C010,2024-12-22,98
L0004738,U0081,C010,2024-12-24,135
L0004739,U0081,C010,2024-12-24,52
L0004740,U0081,C010,2024-12-26,110
L0004741,U0081,C010,2024-12-28,107
L0004742,U0081,C010,2024-12-30,95
L0004743,U0081,C010,2024-12-31,135
L0004744,U0081,C006,2024-12-10,132
L0004745,U0081,C006,2024-12-11,90
L0004746,U0081,C006,2024-12-13,91
L0004747,U0081,C006,2024-12-18,79
L0004748,U0081,C006,2024-12-20,142
L0004749,U0081,C006,2024-12-21,77
L0004750,U0081,C006,2024-12-22,49
L0004751,U0081,C006,2024-12-22,35
L0004752,U0081,C006,2024-12-26,106
L0004753,U0081,C006,2024-12-28,55
L0004754,U0081,C006,2024-12-30,103
L0004755,U0081,C006,2024-12-31,82
L0004756,U0081,C012,2024-12-28,139
L0004757,U0081,C012,2024-12-28,144
L0004758,U0081,C012,2024-12-28,61
L0004759,U0081,C012,2024-12-28,69
L0004760,U0081,C012,2024-12-28,46
L0004761,U0081,C012,2024-12-28,106
L0004762,U0081,C012,2024-12-28,121
L0004763,U0081,C012,2024-12-28,141
L0004764,U0081,C012,2024-12-29,39
L0004765,U0081,C012,2024-12-29,52
L0004766,U0081,C012,2024-12-29,42
L0004767,U0081,C012,2024-12-30,64
L0004768,U0081,C012,2024-12-30,95
L0004769,U0081,C012,2024-12-30,44
L0004770,U0081,C012,2024-12-31,91
L0004771,U0081,C012,2024-12-31,139
L0004772,U0082,C015,2024-12-14,10
L0004773,U0082,C015,2024-12-17,30
L0004774,U0082,C015,2024-12-22,38
L0004775,U0082,C015,2024-12-23,15
L0004776,U0082,C015,2024-12-23,60
L0004777,U0082,C015,2024-12-25,48
L0004778,U0082,C015,2024-12-28,30
L0004779,U0082,C015,2024-12-28,56
L0004780,U0082,C015,2024-12-30,40
L0004781,U0083,C011,2023-04-02,56
L0004782,U0083,C011,2023-04-26,30
L0004783,U0083,C011,2023-05-12,55
L0004784,U0083,C011,2023-07-10,43
L0004785,U0083,C011,2023-07-23,17
L0004786,U0083,C002,2024-03-28,38
L0004787,U0083,C002,2024-04-02,16
L0004788,U0083,C002,2024-04-04,55
L0004789,U0083,C002,2024-04-14,42
L0004790,U0083,C002,2024-04-19,17
L0004791,U0083,C002,2024-05-04,44
L0004792,U0083,C002,2024-05-15,53
L0004793,U0083,C002,2024-05-30,20
L0004794,U0083,C002,2024-06-10,37
L0004795,U0083,C002,2024-06-14,40
L0004796,U0083,C012,2024-06-11,45
L0004797,U0083,C012,2024-06-18,60
L0004798,U0083,C012,2024-07-15,49
L0004799,U0083,C012,2024-08-14,48
L0004800,U0083,C012,2024-09-14,18
L0004801,U0083,C012,2024-09-27,60
L0004802,U0083,C012,2024-09-28,19
L0004803,U0083,C012,2024-10-24,48
L0004804,U0083,C012,2024-11-01,39
L0004805,U0083,C003,2024-09-02,21
L0004806,U0083,C003,2024-09-13,19
L0004807,U0083,C003,2024-09-23,46
L0004808,U0083,C003,2024-09-26,55
L0004809,U0083,C003,2024-10-23,28
L0004810,U0083,C003,2024-10-23,30
L0004811,U0083,C003,2024-10-26,19
L0004812,U0083,C003,2024-12-11,47
L0004813,U0083,C003,2024-12-12,17
L0004814,U0083,C003,2024-12-15,28
L0004815,U0084,C013,2024-12-11,17
L0004816,U0084,C015,2024-12-08,21
L0004817,U0084,C015,2024-12-08,46
L0004818,U0084,C015,2024-12-10,36
L0004819,U0084,C015,2024-12-10,29
L0004820,U0084,C015,2024-12-14,47
L0004821,U0084,C015,2024-12-22,10
L0004822,U0084,C015,2024-12-27,55
L0004823,U0084,C015,2024-12-28,51
L0004824,U0084,C015,2024-12-29,16
L0004825,U0085,C012,2023-02-28,88
L0004826,U0085,C012,2023-03-29,118
L0004827,U0085,C012,2023-03-30,133
L0004828,U0085,C012,2023-04-17,117
L0004829,U0085,C012,2023-05-05,54
L0004830,U0085,C012,2023-05-05,70
L0004831,U0085,C012,2023-05-28,36
L0004832,U0085,C012,2023-06-19,83
L0004833,U0085,C012,2023-07-12,147
L0004834,U0085,C012,2023-07-17,104
L0004835,U0085,C012,2023-07-31,144
L0004836,U0085,C012,2023-08-12,108
L0004837,U0085,C012,2023-08-14,121
L0004838,U0085,C005,2023-10-26,114
L0004839,U0085,C005,2023-11-03,38
L0004840,U0085,C005,2023-12-06,33
L0004841,U0085,C005,2023-12-30,134
L0004842,U0085,C005,2024-01-03,40
L0004843,U0085,C005,2024-01-07,129
L0004844,U0085,C005,2024-02-27,80
L0004845,U0085,C005,2024-02-29,70
L0004846,U0085,C005,2024-03-06,102
L0004847,U0085,C005,2024-03-09,76
L0004848,U0085,C005,2024-04-01,30
L0004849,U0085,C005,2024-04-01,137
L0004850,U0085,C005,2024-04-01,104
L0004851,U0085,C014,2024-01-14,135
L0004852,U0085,C014,2024-02-03,40
L0004853,U0085,C014,2024-02-14,95
L0004854,U0085,C014,2024-02-25,32
L0004855,U0085,C014,2024-03-25,113
L0004856,U0085,C014,2024-04-04,59
L0004857,U0085,C014,2024-04-22,53
L0004858,U0085,C014,2024-04-25,75
L0004859,U0085,C014,2024-06-09,65
L0004860,U0085,C014,2024-06-24,112
L0004861,U0085,C010,2024-01-16,86
L0004862,U0085,C010,2024-02-22,53
L0004863,U0085,C010,2024-03-15,123
L0004864,U0085,C010,2024-03-19,46
L0004865,U0085,C010,2024-04-09,63
L0004866,U0085,C010,2024-04-10,58
L0004867,U0085,C010,2024-04-11,34
L0004868,U0085,C010,2024-04-12,106
L0004869,U0085,C010,2024-04-19,139
L0004870,U0085,C010,2024-04-19,119
L0004871,U0085,C010,2024-04-29,54
L0004872,U0085,C010,2024-05-02,41
L0004873,U0085,C010,2024-05-06,44
L0004874,U0085,C010,2024-05-21,134
L0004875,U0085,C010,2024-07-04,65
L0004876,U0085,C011,2024-02-07,138
L0004877,U0085,C011,2024-03-14,95
L0004878,U0085,C011,2024-03-16,85
L0004879,U0085,C011,2024-03-24,31
L0004880,U0085,C011,2024-03-27,71
L0004881,U0085,C011,2024-04-18,135
L0004882,U0085,C011,2024-04-19,94
L0004883,U0085,C011,2024-04-23,71
L0004884,U0085,C011,2024-04-29,149
L0004885,U0085,C011,2024-05-22,63
L0004886,U0085,C011,2024-06-16,30
L0004887,U0085,C011,2024-06-25,122
L0004888,U0085,C011,2024-07-11,132
L0004889,U0085,C011,2024-07-14,117
L0004890,U0085,C011,2024-07-26,45
L0004891,U0085,C009,2024-02-22,133
L0004892,U0085,C009,2024-03-04,146
L0004893,U0085,C009,2024-03-26,45
L0004894,U0085,C009,2024-04-02,43
L0004895,U0085,C009,2024-05-03,132
L0004896,U0085,C009,2024-05-28,149
L0004897,U0085,C009,2024-06-01,36
L0004898,U0085,C009,2024-06-20,79
L0004899,U0085,C009,2024-07-14,62
L0004900,U0085,C009,2024-07-17,94
L0004901,U0085,C009,2024-08-04,128
L0004902,U0085,C002,2024-09-18,123
L0004903,U0085,C002,2024-09-20,30
L0004904,U0085,C002,2024-09-23,69
L0004905,U0085,C002,2024-09-24,84
L0004906,U0085,C002,2024-09-28,64
L0004907,U0085,C002,2024-09-30,51
L0004908,U0085,C002,2024-10-05,81
L0004909,U0085,C002,2024-10-05,106
L0004910,U0085,C002,2024-10-06,92
L0004911,U0085,C002,2024-10-08,35
L0004912,U0085,C002,2024-10-21,145
L0004913,U0085,C002,2024-11-07,124
L0004914,U0085,C002,2024-11-22,60
L0004915,U0085,C002,2024-12-04,150
L0004916,U0085,C002,2024-12-13,97
L0004917,U0085,C002,2024-12-27,128
L0004918,U0085,C002,2024-12-27,59
L0004919,U0085,C002,2024-12-29,44
L0004920,U0085,C002,2024-12-30,132
L0004921,U0085,C003,2024-12-23,136
L0004922,U0085,C003,2024-12-24,67
L0004923,U0085,C003,2024-12-27,38
L0004924,U0085,C003,2024-12-28,52
L0004925,U0085,C003,2024-12-28,31
L0004926,U0085,C003,2024-12-29,107
L0004927,U0085,C003,2024-12-29,32
L0004928,U0085,C003,2024-12-30,121
L0004929,U0085,C003,2024-12-30,134
L0004930,U0085,C003,2024-12-31,115
L0004931,U0085,C003,2024-12-31,42
L0004932,U0086,C008,2023-08-06,104
L0004933,U0086,C008,2023-08-17,30
L0004934,U0086,C008,2023-09-20,84
L0004935,U0086,C008,2023-09-27,122
L0004936,U0086,C008,2023-10-17,83
L0004937,U0086,C008,2023-10-25,55
L0004938,U0086,C008,2023-11-03,93
L0004939,U0086,C008,2023-11-05,40
L0004940,U0086,C008,2023-11-14,118
L0004941,U0086,C008,2023-11-19,124
L0004942,U0086,C008,2023-12-01,142
L0004943,U0086,C008,2023-12-08,101
L0004944,U0086,C008,2023-12-10,52
L0004945,U0086,C008,2023-12-11,62
L0004946,U0086,C008,2023-12-13,47
L0004947,U0086,C008,2023-12-13,71
L0004948,U0086,C008,2023-12-14,67
L0004949,U0086,C008,2024-01-13,47
L0004950,U0086,C011,2023-12-18,70
L0004951,U0086,C011,2023-12-19,88
L0004952,U0086,C011,2023-12-30,110
L0004953,U0086,C011,2024-01-01,150
L0004954,U0086,C011,2024-02-11,122
L0004955,U0086,C011,2024-02-20,58
L0004956,U0086,C011,2024-02-29,112
L0004957,U0086,C011,2024-03-01,114
L0004958,U0086,C011,2024-03-05,33
L0004959,U0086,C011,2024-04-14,149
L0004960,U0086,C011,2024-05-25,141
L0004961,U0086,C006,2024-02-09,43
L0004962,U0086,C006,2024-02-13,70
L0004963,U0086,C006,2024-02-28,56
L0004964,U0086,C006,2024-03-08,79
L0004965,U0086,C006,2024-04-10,97
L0004966,U0086,C006,2024-04-24,118
L0004967,U0086,C006,2024-04-29,102
L0004968,U0086,C006,2024-05-01,39
L0004969,U0086,C006,2024-05-18,86
L0004970,U0086,C006,2024-05-22,60
L0004971,U0086,C006,2024-05-28,52
L0004972,U0086,C006,2024-05-29,122
L0004973,U0086,C006,2024-06-18,50
L0004974,U0086,C006,2024-06-21,101
L0004975,U0086,C006,2024-06-25,106
L0004976,U0086,C006,2024-07-03,104
L0004977,U0086,C006,2024-07-12,128
L0004978,U0086,C006,2024-07-22,105
L0004979,U0086,C009,2024-07-15,59
L0004980,U0086,C009,2024-07-26,39
L0004981,U0086,C009,2024-07-31,32
L0004982,U0086,C009,2024-08-04,34
L0004983,U0086,C009,2024-08-05,55
L0004984,U0086,C009,2024-08-19,150
L0004985,U0086,C009,2024-08-23,99
L0004986,U0086,C009,2024-08-29,138
L0004987,U0086,C009,2024-08-31,126
L0004988,U0086,C009,2024-09-11,74
L0004989,U0086,C009,2024-09-20,119
L0004990,U0086,C009,2024-10-18,80
L0004991,U0086,C009,2024-11-05,131
L0004992,U0086,C009,2024-11-07,89
L0004993,U0086,C009,2024-11-11,43
L0004994,U0086,C009,2024-11-26,51
L0004995,U0086,C009,2024-12-12,64
L0004996,U0086,C009,2024-12-19,109
L0004997,U0086,C010,2024-10-22,86
L0004998,U0086,C010,2024-11-07,148
L0004999,U0086,C010,2024-11-08,115
L0005000,U0086,C010,2024-11-09,138
L0005001,U0086,C010,2024-11-09,150
L0005002,U0086,C010,2024-11-09,139
L0005003,U0086,C010,2024-11-09,86
L0005004,U0086,C010,2024-11-14,144
L0005005,U0086,C010,2024-11-25,71
L0005006,U0086,C010,2024-11-29,107
L0005007,U0086,C010,2024-11-30,126
L0005008,U0086,C010,2024-12-15,82
L0005009,U0086,C010,2024-12-18,129
L0005010,U0086,C010,2024-12-22,91
L0005011,U0086,C010,2024-12-23,46
L0005012,U0086,C010,2024-12-29,133
L0005013,U0086,C012,2024-11-08,148
L0005014,U0086,C012,2024-11-12,128
L0005015,U0086,C012,2024-11-14,31
L0005016,U0086,C012,2024-11-17,92
L0005017,U0086,C012,2024-11-29,94
L0005018,U0086,C012,2024-12-04,98
L0005019,U0086,C012,2024-12-05,84
L0005020,U0086,C012,2024-12-05,77
L0005021,U0086,C012,2024-12-09,69
L0005022,U0086,C012,2024-12-11,61
L0005023,U0086,C012,2024-12-16,49
L0005024,U0086,C012,2024-12-22,62
L0005025,U0086,C012,2024-12-27,92
L0005026,U0086,C012,2024-12-27,116
L0005027,U0086,C012,2024-12-31,121
L0005028,U0087,C007,2024-11-12,47
L0005029,U0087,C007,2024-11-13,57
L0005030,U0087,C007,2024-11-24,32
L0005031,U0087,C007,2024-11-25,37
L0005032,U0087,C007,2024-11-25,41
L0005033,U0087,C007,2024-12-09,14
L0005034,U0087,C007,2024-12-20,48
L0005035,U0087,C007,2024-12-26,43
L0005036,U0087,C007,2024-12-27,22
L0005037,U0087,C003,2024-12-20,57
L0005038,U0088,C005,2024-11-18,114
L0005039,U0088,C005,2024-11-20,56
L0005040,U0088,C005,2024-11-21,52
L0005041,U0088,C005,2024-11-25,134
L0005042,U0088,C005,2024-11-29,57
L0005043,U0088,C005,2024-12-06,66
L0005044,U0088,C005,2024-12-14,88
L0005045,U0088,C005,2024-12-20,61
L0005046,U0088,C005,2024-12-21,56
L0005047,U0088,C005,2024-12-29,58
L0005048,U0088,C005,2024-12-30,105
L0005049,U0088,C013,2024-11-25,73
L0005050,U0088,C013,2024-11-29,43
L0005051,U0088,C013,2024-11-30,129
L0005052,U0088,C013,2024-12-03,47
L0005053,U0088,C013,2024-12-07,42
L0005054,U0088,C013,2024-12-07,36
L0005055,U0088,C013,2024-12-08,55
L0005056,U0088,C013,2024-12-10,106
L0005057,U0088,C013,2024-12-10,46
L0005058,U0088,C013,2024-12-12,146
L0005059,U0088,C013,2024-12-17,135
L0005060,U0088,C013,2024-12-21,70
L0005061,U0088,C013,2024-12-22,72
L0005062,U0088,C013,2024-12-24,40
L0005063,U0088,C013,2024-12-25,136
L0005064,U0088,C013,2024-12-26,61
L0005065,U0088,C013,2024-12-26,111
L0005066,U0088,C013,2024-12-31,68
L0005067,U0088,C001,2024-11-26,58
L0005068,U0088,C001,2024-11-27,142
L0005069,U0088,C001,2024-12-04,100
L0005070,U0088,C001,2024-12-04,33
L0005071,U0088,C001,2024-12-05,50
L0005072,U0088,C001,2024-12-05,54
L0005073,U0088,C001,2024-12-06,72
L0005074,U0088,C001,2024-12-06,50
L0005075,U0088,C001,2024-12-07,53
L0005076,U0088,C001,2024-12-10,33
L0005077,U0088,C001,2024-12-14,78
L0005078,U0088,C001,2024-12-15,55
L0005079,U0088,C001,2024-12-24,84
L0005080,U0088,C001,2024-12-24,135
L0005081,U0088,C001,2024-12-26,75
L0005082,U0088,C001,2024-12-27,31
L0005083,U0088,C001,2024-12-30,131
L0005084,U0088,C004,2024-12-02,112
L0005085,U0088,C004,2024-12-05,146
L0005086,U0088,C004,2024-12-06,54
L0005087,U0088,C004,2024-12-07,99
L0005088,U0088,C004,2024-12-10,56
L0005089,U0088,C004,2024-12-15,63
L0005090,U0088,C004,2024-12-16,122
L0005091,U0088,C004,2024-12-17,112
L0005092,U0088,C004,2024-12-23,150
L0005093,U0088,C004,2024-12-25,59
L0005094,U0088,C004,2024-12-28,85
L0005095,U0088,C004,2024-12-30,132
L0005096,U0088,C009,2024-12-07,102
L0005097,U0088,C009,2024-12-10,126
L0005098,U0088,C009,2024-12-11,150
L0005099,U0088,C009,2024-12-11,36
L0005100,U0088,C009,2024-12-12,53
L0005101,U0088,C009,2024-12-13,43
L0005102,U0088,C009,2024-12-15,116
L0005103,U0088,C009,2024-12-16,121
L0005104,U0088,C009,2024-12-17,103
L0005105,U0088,C009,2024-12-20,133
L0005106,U0088,C009,2024-12-22,89
L0005107,U0089,C002,2024-12-26,41
L0005108,U0090,C003,2023-03-23,7
L0005109,U0090,C003,2023-05-05,18
L0005110,U0090,C003,2023-05-07,17
L0005111,U0090,C003,2023-05-09,10
L0005112,U0090,C003,2023-05-31,11
L0005113,U0090,C003,2023-07-07,7
L0005114,U0090,C003,2023-07-17,15
L0005115,U0090,C003,2023-07-23,23
L0005116,U0090,C003,2023-07-26,11
L0005117,U0090,C003,2023-08-11,16
L0005118,U0090,C012,2023-08-05,14
L0005119,U0090,C012,2023-09-09,9
L0005120,U0090,C012,2023-09-23,24
L0005121,U0090,C012,2023-10-13,7
L0005122,U0090,C012,2023-10-23,11
L0005123,U0090,C012,2023-11-13,20
L0005124,U0090,C012,2023-12-04,8
L0005125,U0090,C012,2024-01-12,12
L0005126,U0091,C006,2024-11-15,118
L0005127,U0091,C006,2024-11-15,109
L0005128,U0091,C006,2024-11-19,118
L0005129,U0091,C006,2024-11-23,45
L0005130,U0091,C006,2024-11-27,86
L0005131,U0091,C006,2024-11-29,50
L0005132,U0091,C006,2024-12-01,47
L0005133,U0091,C006,2024-12-03,108
L0005134,U0091,C006,2024-12-03,89
L0005135,U0091,C006,2024-12-18,89
L0005136,U0091,C003,2024-12-08,103
L0005137,U0091,C003,2024-12-11,57
L0005138,U0091,C003,2024-12-16,119
L0005139,U0091,C003,2024-12-25,116
L0005140,U0091,C003,2024-12-26,77
L0005141,U0091,C003,2024-12-27,27
L0005142,U0091,C003,2024-12-30,57
L0005143,U0091,C003,2024-12-30,80
L0005144,U0091,C013,2024-12-13,25
L0005145,U0091,C013,2024-12-13,71
L0005146,U0091,C013,2024-12-14,71
L0005147,U0091,C013,2024-12-19,105
L0005148,U0091,C013,2024-12-24,31
L0005149,U0091,C013,2024-12-25,106
L0005150,U0091,C013,2024-12-25,87
L0005151,U0091,C013,2024-12-28,55
L0005152,U0092,C006,2023-06-19,57
L0005153,U0092,C006,2023-07-29,31
L0005154,U0092,C006,2023-08-21,21
L0005155,U0092,C006,2023-08-23,32
L0005156,U0092,C006,2023-09-20,17
L0005157,U0092,C006,2023-09-30,15
L0005158,U0092,C006,2023-10-17,35
L0005159,U0092,C006,2023-10-19,27
L0005160,U0092,C006,2023-11-01,45
L0005161,U0092,C006,2023-11-16,19
L0005162,U0092,C006,2023-12-02,16
L0005163,U0092,C009,2023-12-25,50
L0005164,U0092,C009,2024-01-20,28
L0005165,U0092,C009,2024-01-24,44
L0005166,U0092,C009,2024-01-29,49
L0005167,U0092,C009,2024-02-02,53
L0005168,U0092,C009,2024-03-07,39
L0005169,U0092,C009,2024-03-23,38
L0005170,U0092,C009,2024-04-05,47
L0005171,U0092,C009,2024-04-29,53
L0005172,U0092,C009,2024-05-25,16
L0005173,U0092,C009,2024-05-27,27
L0005174,U0092,C009,2024-06-02,42
L0005175,U0092,C011,2024-03-29,51
L0005176,U0092,C011,2024-04-03,34
L0005177,U0092,C011,2024-04-11,60
L0005178,U0092,C011,2024-06-02,37
L0005179,U0092,C011,2024-07-02,24
L0005180,U0092,C011,2024-07-20,52
L0005181,U0092,C011,2024-07-22,45
L0005182,U0092,C011,2024-07-31,15
L0005183,U0092,C003,2024-09-25,20
L0005184,U0092,C003,2024-11-09,26
L0005185,U0092,C003,2024-11-12,27
L0005186,U0092,C003,2024-12-08,44
L0005187,U0092,C003,2024-12-10,58
L0005188,U0093,C011,2022-08-09,45
L0005189,U0093,C011,2022-08-12,85
L0005190,U0093,C011,2022-08-13,132
L0005191,U0093,C011,2022-08-26,72
L0005192,U0093,C011,2022-08-31,93
L0005193,U0093,C011,2022-09-04,55
L0005194,U0093,C011,2022-09-18,80
L0005195,U0093,C011,2022-10-07,126
L0005196,U0093,C011,2022-10-19,101
L0005197,U0093,C011,2022-11-17,68
L0005198,U0093,C011,2022-12-14,72
L0005199,U0093,C011,2022-12-24,57
L0005200,U0093,C011,2022-12-31,124
L0005201,U0093,C011,2023-01-18,44
L0005202,U0093,C004,2022-09-13,32
L0005203,U0093,C004,2022-09-14,72
L0005204,U0093,C004,2022-10-03,125
L0005205,U0093,C004,2022-10-17,82
L0005206,U0093,C004,2022-10-20,74
L0005207,U0093,C004,2022-10-29,97
L0005208,U0093,C004,2022-11-01,65
L0005209,U0093,C004,2022-11-08,30
L0005210,U0093,C004,2022-11-18,82
L0005211,U0093,C004,2022-12-04,119
L0005212,U0093,C004,2022-12-05,123
L0005213,U0093,C004,2022-12-16,53
L0005214,U0093,C004,2022-12-21,97
L0005215,U0093,C004,2022-12-24,103
L0005216,U0093,C004,2023-01-06,102
L0005217,U0093,C004,2023-01-25,94
L0005218,U0093,C004,2023-01-28,64
L0005219,U0093,C004,2023-01-30,87
L0005220,U0093,C004,2023-02-02,103
L0005221,U0093,C004,2023-02-22,46
L0005222,U0093,C013,2023-01-23,100
L0005223,U0093,C013,2023-02-03,95
L0005224,U0093,C013,2023-02-09,52
L0005225,U0093,C013,2023-03-09,35
L0005226,U0093,C013,2023-03-17,64
L0005227,U0093,C013,2023-03-22,86
L0005228,U0093,C013,2023-03-31,121
L0005229,U0093,C013,2023-04-02,132
L0005230,U0093,C013,2023-04-04,123
L0005231,U0093,C013,2023-04-15,133
L0005232,U0093,C013,2023-04-29,47
L0005233,U0093,C013,2023-05-11,125
L0005234,U0093,C013,2023-05-19,88
L0005235,U0093,C013,2023-05-23,39
L0005236,U0093,C013,2023-06-03,115
L0005237,U0093,C013,2023-06-05,136
L0005238,U0093,C009,2023-11-14,65
L0005239,U0093,C009,2023-11-27,103
L0005240,U0093,C009,2023-12-02,81
L0005241,U0093,C009,2023-12-05,143
L0005242,U0093,C009,2023-12-06,145
L0005243,U0093,C009,2023-12-21,57
L0005244,U0093,C009,2024-01-08,52
L0005245,U0093,C009,2024-01-13,132
L0005246,U0093,C009,2024-01-19,35
L0005247,U0093,C009,2024-01-19,131
L0005248,U0093,C009,2024-02-12,105
L0005249,U0093,C009,2024-02-16,84
L0005250,U0093,C009,2024-02-26,57
L0005251,U0093,C009,2024-03-17,133
L0005252,U0093,C009,2024-04-05,68
L0005253,U0093,C009,2024-04-16,42
L0005254,U0093,C009,2024-04-20,51
L0005255,U0093,C009,2024-04-22,112
L0005256,U0093,C009,2024-05-05,99
L0005257,U0093,C005,2023-12-18,86
L0005258,U0093,C005,2023-12-29,113
L0005259,U0093,C005,2024-01-05,48
L0005260,U0093,C005,2024-01-07,36
L0005261,U0093,C005,2024-01-17,68
L0005262,U0093,C005,2024-01-21,57
L0005263,U0093,C005,2024-01-21,69
L0005264,U0093,C005,2024-01-24,76
L0005265,U0093,C005,2024-01-30,110
L0005266,U0093,C005,2024-02-02,89
L0005267,U0093,C005,2024-02-05,60
L0005268,U0093,C005,2024-02-10,86
L0005269,U0093,C005,2024-02-10,137
L0005270,U0093,C005,2024-02-11,30
L0005271,U0093,C005,2024-03-07,117
L0005272,U0093,C005,2024-04-27,135
L0005273,U0093,C005,2024-05-09,137
L0005274,U0093,C014,2024-03-30,93
L0005275,U0093,C014,2024-04-09,118
L0005276,U0093,C014,2024-04-11,98
L0005277,U0093,C014,2024-05-01,30
L0005278,U0093,C014,2024-06-02,129
L0005279,U0093,C014,2024-06-12,39
L0005280,U0093,C014,2024-08-10,146
L0005281,U0093,C014,2024-08-14,114
L0005282,U0093,C014,2024-09-07,111
L0005283,U0093,C014,2024-09-12,138
L0005284,U0093,C002,2024-04-17,42
L0005285,U0093,C002,2024-04-29,35
L0005286,U0093,C002,2024-05-03,147
L0005287,U0093,C002,2024-05-09,85
L0005288,U0093,C002,2024-05-24,45
L0005289,U0093,C002,2024-06-02,118
L0005290,U0093,C002,2024-06-06,43
L0005291,U0093,C002,2024-06-16,116
L0005292,U0093,C002,2024-06-23,53
L0005293,U0093,C002,2024-06-27,33
L0005294,U0093,C002,2024-07-05,37
L0005295,U0093,C002,2024-08-09,87
L0005296,U0093,C002,2024-08-30,137
L0005297,U0093,C002,2024-09-09,43
L0005298,U0093,C002,2024-09-15,143
L0005299,U0093,C002,2024-09-29,82
L0005300,U0093,C002,2024-10-08,60
L0005301,U0093,C003,2024-04-19,149
L0005302,U0093,C003,2024-05-18,150
L0005303,U0093,C003,2024-06-04,38
L0005304,U0093,C003,2024-06-17,140
L0005305,U0093,C003,2024-06-20,44
L0005306,U0093,C003,2024-06-23,36
L0005307,U0093,C003,2024-06-25,73
L0005308,U0093,C003,2024-07-12,35
L0005309,U0093,C003,2024-08-02,68
L0005310,U0093,C003,2024-08-12,56
L0005311,U0093,C003,2024-08-17,140
L0005312,U0093,C003,2024-08-18,60
L0005313,U0093,C003,2024-08-30,38
L0005314,U0093,C003,2024-09-01,118
L0005315,U0093,C003,2024-09-01,123
L0005316,U0093,C003,2024-09-10,39
L0005317,U0093,C003,2024-09-17,141
L0005318,U0093,C003,2024-09-22,83
L0005319,U0093,C003,2024-10-08,41
L0005320,U0093,C010,2024-06-05,133
L0005321,U0093,C010,2024-06-08,81
L0005322,U0093,C010,2024-06-20,95
L0005323,U0093,C010,2024-06-27,78
L0005324,U0093,C010,2024-06-28,140
L0005325,U0093,C010,2024-06-29,108
L0005326,U0093,C010,2024-07-15,117
L0005327,U0093,C010,2024-07-16,63
L0005328,U0093,C010,2024-07-20,50
L0005329,U0093,C010,2024-08-20,150
L0005330,U0093,C010,2024-09-12,81
L0005331,U0093,C010,2024-09-17,107
L0005332,U0093,C010,2024-09-24,72
L0005333,U0093,C010,2024-09-29,39
L0005334,U0093,C010,2024-10-04,136
L0005335,U0093,C010,2024-10-13,49
L0005336,U0093,C010,2024-10-14,117
L0005337,U0093,C010,2024-10-24,91
L0005338,U0093,C010,2024-10-25,147
L0005339,U0093,C010,2024-10-27,83
L0005340,U0093,C001,2024-07-16,80
L0005341,U0093,C001,2024-07-25,132
L0005342,U0093,C001,2024-08-26,63
L0005343,U0093,C001,2024-10-08,69
L0005344,U0093,C001,2024-10-16,125
L0005345,U0093,C001,2024-11-20,120
L0005346,U0093,C001,2024-11-24,52
L0005347,U0093,C001,2024-11-27,44
L0005348,U0093,C001,2024-11-27,104
L0005349,U0093,C001,2024-12-06,140
L0005350,U0093,C001,2024-12-17,43
L0005351,U0093,C012,2024-11-19,90
L0005352,U0093,C012,2024-11-21,76
L0005353,U0093,C012,2024-11-22,143
L0005354,U0093,C012,2024-11-23,55
L0005355,U0093,C012,2024-11-28,131
L0005356,U0093,C012,2024-11-30,143
L0005357,U0093,C012,2024-11-30,122
L0005358,U0093,C012,2024-12-04,124
L0005359,U0093,C012,2024-12-06,134
L0005360,U0093,C012,2024-12-09,106
L0005361,U0093,C012,2024-12-11,112
L0005362,U0093,C012,2024-12-12,144
L0005363,U0093,C012,2024-12-13,98
L0005364,U0093,C012,2024-12-14,40
L0005365,U0093,C012,2024-12-15,130
