purchase_id,customer_id,course_id,purchase_date,amount_paid
P003490,U0680,C015,2023-04-18,89
P003491,U0681,C008,2023-07-29,29
P003492,U0681,C007,2023-08-24,19
P003493,U0681,C013,2023-11-27,69
P003494,U0681,C002,2023-12-01,89
P003495,U0681,C010,2023-12-26,49
P003496,U0681,C014,2024-04-04,79
P003497,U0681,C009,2024-09-02,39
P003498,U0681,C006,2024-09-12,49
P003499,U0681,C003,2024-09-16,79
P003500,U0681,C015,2024-09-24,89
P003501,U0682,C003,2022-11-23,79
P003502,U0682,C001,2024-06-23,99
P003503,U0682,C011,2024-12-07,79
P003504,U0683,C003,2023-01-24,79
P003505,U0683,C004,2023-04-05,99
P003506,U0683,C012,2023-07-12,49
P003507,U0683,C013,2023-08-18,69
P003508,U0683,C015,2023-09-03,89
P003509,U0683,C007,2024-01-12,19
P003510,U0683,C011,2024-08-26,79
P003511,U0683,C002,2024-09-04,89
P003512,U0683,C010,2024-10-01,49
P003513,U0683,C014,2024-10-17,79
P003514,U0683,C006,2024-11-01,49
P003515,U0684,C004,2024-07-21,99
P003516,U0684,C010,2024-08-20,49
P003517,U0685,C011,2024-12-25,79
P003518,U0686,C007,2022-10-07,19
P003519,U0686,C002,2022-12-29,89
P003520,U0686,C013,2023-08-27,69
P003521,U0686,C005,2024-03-07,49
P003522,U0687,C004,2023-05-12,99
P003523,U0687,C006,2023-10-29,49
P003524,U0687,C001,2024-03-29,99
P003525,U0687,C002,2024-05-23,89
P003526,U0687,C008,2024-06-07,29
P003527,U0687,C011,2024-07-11,79
P003528,U0687,C005,2024-08-23,49
P003529,U0688,C014,2022-07-11,79
P003530,U0688,C011,2022-09-08,79
P003531,U0688,C004,2023-04-05,99
P003532,U0688,C008,2023-09-15,29
P003533,U0688,C006,2023-10-01,49
P003534,U0688,C002,2023-12-30,89
P003535,U0688,C013,2024-07-11,69
P003536,U0688,C009,2024-07-15,39
P003537,U0688,C012,2024-07-22,49
P003538,U0689,C002,2023-01-27,89
P003539,U0689,C011,2023-04-05,79
P003540,U0689,C013,2023-08-13,69
P003541,U0689,C007,2024-04-14,19
P003542,U0689,C012,2024-06-12,49
P003543,U0689,C004,2024-09-08,99
P003544,U0689,C001,2024-10-30,99
P003545,U0690,C012,2024-03-11,49
P003546,U0690,C004,2024-05-27,99
P003547,U0690,C011,2024-10-02,79
P003548,U0690,C006,2024-10-11,49
P003549,U0691,C012,2024-06-20,49
P003550,U0691,C009,2024-08-19,39
P003551,U0691,C004,2024-09-27,99
P003552,U0691,C001,2024-10-12,99
P003553,U0691,C006,2024-11-04,49
P003554,U0692,C012,2022-11-25,49
P003555,U0692,C014,2023-09-16,79
P003556,U0692,C001,2023-09-22,99
P003557,U0692,C015,2023-12-07,89
P003558,U0692,C003,2024-02-05,79
P003559,U0692,C006,2024-06-02,49
P003560,U0692,C010,2024-10-16,49
P003561,U0693,C013,2023-05-16,69
P003562,U0693,C012,2023-06-28,49
P003563,U0693,C015,2023-07-19,89
P003564,U0693,C008,2023-12-17,29
P003565,U0693,C003,2023-12-24,79
P003566,U0693,C001,2024-01-26,99
P003567,U0693,C006,2024-05-24,49
P003568,U0693,C007,2024-07-30,19
P003569,U0693,C005,2024-08-15,49
P003570,U0694,C003,2023-11-06,79
P003571,U0694,C008,2023-12-11,29
P003572,U0694,C001,2024-04-02,99
P003573,U0694,C010,2024-04-25,49
P003574,U0694,C014,2024-05-20,79
P003575,U0695,C004,2022-09-18,99
P003576,U0695,C014,2022-10-29,79
P003577,U0695,C015,2023-02-04,89
P003578,U0695,C009,2023-10-24,39
P003579,U0695,C013,2024-08-11,69
P003580,U0695,C002,2024-09-07,89
P003581,U0696,C002,2024-01-06,89
P003582,U0696,C010,2024-04-08,49
P003583,U0696,C003,2024-05-04,79
P003584,U0697,C009,2024-12-03,39
P003585,U0698,C009,2023-09-15,39
P003586,U0698,C006,2024-10-17,49
P003587,U0698,C012,2024-12-26,49
P003588,U0699,C011,2024-07-11,79
P003589,U0699,C007,2024-07-18,19
P003590,U0699,C005,2024-08-24,49
P003591,U0699,C003,2024-10-21,79
P003592,U0699,C010,2024-11-01,49
P003593,U0699,C015,2024-11-12,89
P003594,U0700,C007,2024-10-11,19
P003595,U0700,C012,2024-12-23,49
P003596,U0700,C014,2024-12-26,79
P003597,U0701,C007,2024-01-09,19
P003598,U0701,C015,2024-02-02,89
P003599,U0701,C014,2024-03-22,79
P003600,U0701,C001,2024-06-01,99
P003601,U0701,C004,2024-07-12,99
P003602,U0701,C009,2024-08-02,39
P003603,U0701,C002,2024-08-23,89
P003604,U0701,C013,2024-12-07,69
P003605,U0702,C009,2022-07-15,39
P003606,U0702,C004,2022-12-03,99
P003607,U0702,C007,2022-12-09,19
P003608,U0702,C015,2022-12-11,89
P003609,U0702,C008,2023-02-26,29
P003610,U0702,C001,2023-03-30,99
P003611,U0702,C010,2023-08-25,49
P003612,U0702,C006,2023-09-02,49
P003613,U0702,C013,2023-10-21,69
P003614,U0702,C011,2023-11-10,79
P003615,U0702,C005,2023-12-21,49
P003616,U0702,C012,2024-11-05,49
P003617,U0703,C001,2023-10-29,99
P003618,U0703,C002,2023-10-30,89
P003619,U0703,C009,2023-12-24,39
P003620,U0703,C011,2024-04-09,79
P003621,U0703,C005,2024-04-30,49
P003622,U0703,C004,2024-05-09,99
P003623,U0703,C006,2024-06-30,49
P003624,U0703,C007,2024-07-09,19
P003625,U0703,C012,2024-09-09,49
P003626,U0703,C015,2024-09-11,89
P003627,U0703,C014,2024-11-25,79
P003628,U0704,C006,2022-11-17,49
P003629,U0704,C004,2024-05-19,99
P003630,U0705,C004,2023-01-06,99
P003631,U0706,C011,2024-05-24,79
P003632,U0706,C002,2024-06-28,89
P003633,U0706,C006,2024-07-03,49
P003634,U0706,C009,2024-07-04,39
P003635,U0706,C015,2024-07-26,89
P003636,U0707,C004,2022-12-04,99
P003637,U0707,C005,2024-02-05,49
P003638,U0708,C001,2024-11-07,99
P003639,U0708,C004,2024-11-07,99
P003640,U0708,C002,2024-11-08,89
P003641,U0708,C010,2024-11-08,49
P003642,U0708,C013,2024-11-12,69
P003643,U0708,C007,2024-11-15,19
P003644,U0708,C006,2024-11-15,49
P003645,U0708,C003,2024-11-16,79
P003646,U0709,C015,2023-10-26,89
P003647,U0709,C012,2023-11-09,49
P003648,U0709,C002,2023-12-26,89
P003649,U0709,C001,2024-02-14,99
P003650,U0709,C007,2024-03-06,19
P003651,U0710,C008,2022-10-13,29
P003652,U0710,C013,2023-07-10,69
P003653,U0710,C005,2023-11-02,49
P003654,U0710,C006,2024-03-16,49
P003655,U0711,C014,2023-12-21,79
P003656,U0711,C006,2024-01-10,49
P003657,U0711,C005,2024-04-24,49
P003658,U0711,C007,2024-06-04,19
P003659,U0711,C002,2024-06-19,89
P003660,U0711,C004,2024-09-11,99
P003661,U0711,C015,2024-09-20,89
P003662,U0712,C010,2024-10-31,49
P003663,U0712,C002,2024-12-15,89
P003664,U0712,C004,2024-12-27,99
P003665,U0713,C007,2024-10-12,19
P003666,U0713,C012,2024-10-22,49
P003667,U0713,C008,2024-10-29,29
P003668,U0713,C010,2024-11-09,49
P003669,U0714,C010,2022-12-02,49
P003670,U0714,C007,2024-01-17,19
P003671,U0715,C009,2023-07-08,39
P003672,U0715,C008,2023-09-14,29
P003673,U0716,C007,2023-12-09,19
P003674,U0716,C015,2024-03-11,89
P003675,U0716,C005,2024-12-27,49
P003676,U0717,C013,2023-10-03,69
P003677,U0717,C004,2024-07-18,99
P003678,U0717,C010,2024-09-27,49
P003679,U0718,C005,2023-08-25,49
P003680,U0718,C002,2023-11-18,89
P003681,U0718,C009,2023-11-20,39
P003682,U0718,C001,2024-05-08,99
P003683,U0718,C010,2024-05-18,49
P003684,U0719,C010,2024-09-05,49
P003685,U0719,C001,2024-09-09,99
P003686,U0719,C014,2024-11-12,79
P003687,U0720,C001,2023-05-20,99
P003688,U0720,C006,2023-06-05,49
P003689,U0720,C002,2023-09-19,89
P003690,U0720,C008,2023-10-02,29
P003691,U0720,C012,2023-12-26,49
P003692,U0720,C010,2024-05-21,49
P003693,U0720,C003,2024-06-13,79
P003694,U0720,C013,2024-07-02,69
P003695,U0720,C014,2024-07-08,79
P003696,U0721,C007,2024-09-25,19
P003697,U0721,C015,2024-10-17,89
P003698,U0721,C005,2024-10-22,49
P003699,U0721,C010,2024-12-15,49
P003700,U0722,C013,2024-07-05,69
P003701,U0722,C014,2024-08-04,79
P003702,U0722,C012,2024-08-12,49
P003703,U0722,C006,2024-08-20,49
P003704,U0722,C009,2024-08-25,39
P003705,U0723,C008,2023-04-29,29
P003706,U0723,C001,2023-06-25,99
P003707,U0724,C013,2023-12-24,69
P003708,U0725,C003,2023-03-04,79
P003709,U0725,C010,2023-07-23,49
P003710,U0725,C004,2024-05-01,99
P003711,U0725,C002,2024-07-27,89
P003712,U0725,C013,2024-11-07,69
P003713,U0726,C015,2024-04-05,89
P003714,U0726,C012,2024-04-21,49
P003715,U0726,C008,2024-05-06,29
P003716,U0726,C001,2024-05-12,99
P003717,U0726,C009,2024-06-29,39
P003718,U0726,C005,2024-09-19,49
P003719,U0726,C003,2024-09-22,79
P003720,U0727,C013,2022-07-11,69
P003721,U0727,C004,2022-07-12,99
P003722,U0727,C014,2022-12-15,79
P003723,U0727,C011,2023-07-04,79
P003724,U0727,C006,2023-07-22,49
P003725,U0727,C008,2024-09-19,29
P003726,U0727,C012,2024-12-17,49
P003727,U0728,C003,2024-10-26,79
P003728,U0728,C001,2024-12-15,99
P003729,U0729,C006,2023-02-20,49
P003730,U0729,C004,2023-04-19,99
P003731,U0729,C003,2023-11-24,79
P003732,U0729,C010,2024-03-23,49
P003733,U0729,C001,2024-06-05,99
P003734,U0729,C012,2024-09-27,49
P003735,U0729,C007,2024-12-15,19
P003736,U0730,C006,2022-10-13,49
P003737,U0730,C008,2023-03-16,29
P003738,U0730,C007,2023-11-15,19
P003739,U0730,C010,2024-05-15,49
P003740,U0730,C005,2024-11-09,49
P003741,U0731,C006,2023-04-28,49
P003742,U0731,C011,2023-05-12,79
P003743,U0731,C005,2023-06-29,49
P003744,U0731,C007,2023-08-21,19
P003745,U0731,C014,2023-12-09,79
P003746,U0731,C003,2024-05-19,79
P003747,U0731,C012,2024-12-10,49
P003748,U0732,C015,2023-10-24,89
P003749,U0732,C014,2023-12-31,79
P003750,U0732,C007,2024-02-10,19
P003751,U0732,C011,2024-04-27,79
P003752,U0732,C008,2024-08-31,29
P003753,U0732,C012,2024-09-24,49
P003754,U0732,C001,2024-09-29,99
P003755,U0733,C007,2023-11-09,19
P003756,U0733,C008,2024-09-03,29
P003757,U0733,C002,2024-10-05,89
P003758,U0733,C001,2024-11-07,99
P003759,U0734,C013,2024-05-30,69
P003760,U0734,C009,2024-06-03,39
P003761,U0734,C007,2024-06-09,19
P003762,U0734,C002,2024-06-29,89
P003763,U0734,C014,2024-07-08,79
P003764,U0734,C001,2024-09-13,99
P003765,U0734,C008,2024-09-27,29
P003766,U0734,C010,2024-11-01,49
P003767,U0735,C008,2024-08-30,29
P003768,U0735,C003,2024-09-17,79
P003769,U0735,C014,2024-11-05,79
P003770,U0735,C002,2024-12-08,89
P003771,U0735,C012,2024-12-19,49
P003772,U0735,C010,2024-12-25,49
P003773,U0736,C009,2024-03-03,39
P003774,U0736,C004,2024-05-08,99
P003775,U0736,C007,2024-07-05,19
P003776,U0736,C010,2024-08-08,49
P003777,U0736,C008,2024-11-16,29
P003778,U0737,C007,2023-03-22,19
P003779,U0737,C013,2023-06-07,69
P003780,U0737,C001,2023-06-17,99
P003781,U0737,C012,2023-06-24,49
P003782,U0737,C005,2024-05-31,49
P003783,U0738,C012,2023-11-30,49
P003784,U0738,C008,2024-04-12,29
P003785,U0738,C002,2024-05-14,89
P003786,U0738,C007,2024-12-14,19
P003787,U0739,C006,2023-11-08,49
P003788,U0739,C002,2023-12-11,89
P003789,U0739,C011,2024-12-29,79
P003790,U0740,C012,2024-09-18,49
P003791,U0740,C014,2024-09-28,79
P003792,U0740,C004,2024-10-08,99
P003793,U0740,C011,2024-10-09,79
P003794,U0740,C002,2024-10-24,89
P003795,U0740,C001,2024-10-24,99
P003796,U0741,C009,2024-02-21,39
P003797,U0741,C005,2024-03-22,49
P003798,U0741,C002,2024-05-31,89
P003799,U0741,C008,2024-06-08,29
P003800,U0741,C013,2024-07-04,69
P003801,U0741,C001,2024-08-25,99
P003802,U0741,C007,2024-11-10,19
P003803,U0742,C002,2023-07-15,89
P003804,U0742,C010,2023-12-07,49
P003805,U0742,C001,2024-02-15,99
P003806,U0742,C005,2024-03-12,49
P003807,U0742,C009,2024-06-08,39
P003808,U0742,C013,2024-08-06,69
P003809,U0743,C005,2023-03-25,49
P003810,U0743,C004,2023-05-01,99
P003811,U0743,C009,2023-05-03,39
P003812,U0743,C006,2023-08-11,49
P003813,U0743,C007,2024-01-12,19
P003814,U0743,C010,2024-03-12,49
P003815,U0743,C013,2024-11-16,69
P003816,U0744,C015,2024-01-16,89
P003817,U0744,C005,2024-02-15,49
P003818,U0744,C001,2024-04-21,99
P003819,U0744,C007,2024-05-21,19
P003820,U0744,C013,2024-07-01,69
P003821,U0744,C003,2024-08-13,79
P003822,U0744,C006,2024-08-29,49
P003823,U0744,C009,2024-09-03,39
P003824,U0745,C006,2023-04-06,49
P003825,U0745,C001,2023-04-15,99
P003826,U0745,C005,2023-07-05,49
P003827,U0745,C004,2024-08-19,99
P003828,U0745,C007,2024-09-26,19
P003829,U0746,C003,2024-04-04,79
P003830,U0746,C014,2024-06-30,79
P003831,U0746,C015,2024-07-15,89
P003832,U0746,C006,2024-08-23,49
P003833,U0746,C007,2024-09-05,19
P003834,U0746,C013,2024-11-16,69
P003835,U0746,C012,2024-11-27,49
P003836,U0747,C013,2024-04-07,69
P003837,U0747,C012,2024-04-11,49
P003838,U0747,C009,2024-04-18,39
P003839,U0748,C002,2024-02-06,89
P003840,U0748,C014,2024-03-03,79
P003841,U0748,C013,2024-07-15,69
P003842,U0748,C009,2024-08-16,39
P003843,U0748,C015,2024-10-10,89
P003844,U0748,C004,2024-11-06,99
P003845,U0749,C002,2024-04-16,89
P003846,U0749,C010,2024-04-20,49
P003847,U0749,C015,2024-05-20,89
P003848,U0749,C009,2024-07-01,39
P003849,U0749,C006,2024-07-07,49
P003850,U0749,C012,2024-07-14,49
P003851,U0750,C010,2023-04-30,49
P003852,U0751,C007,2023-09-01,19
P003853,U0751,C004,2024-05-17,99
P003854,U0752,C011,2023-04-08,79
P003855,U0753,C013,2022-08-07,69
P003856,U0753,C008,2023-01-07,29
P003857,U0753,C012,2023-01-22,49
P003858,U0753,C007,2023-08-29,19
P003859,U0753,C014,2024-05-02,79
P003860,U0753,C009,2024-06-01,39
P003861,U0753,C011,2024-11-26,79
P003862,U0754,C003,2023-03-26,79
P003863,U0754,C009,2023-11-15,39
P003864,U0755,C013,2022-11-08,69
P003865,U0755,C004,2024-11-25,99
P003866,U0755,C001,2024-12-18,99
P003867,U0756,C002,2024-02-24,89
P003868,U0756,C001,2024-07-18,99
P003869,U0756,C008,2024-11-03,29
P003870,U0756,C014,2024-11-08,79
P003871,U0756,C004,2024-12-19,99
P003872,U0756,C012,2024-12-26,49
P003873,U0757,C005,2024-02-21,49
P003874,U0757,C015,2024-02-24,89
P003875,U0757,C013,2024-05-17,69
P003876,U0757,C009,2024-06-30,39
P003877,U0757,C010,2024-11-05,49
P003878,U0758,C012,2023-01-25,49
P003879,U0758,C002,2023-03-28,89
P003880,U0758,C015,2023-07-18,89
P003881,U0758,C014,2024-02-02,79
P003882,U0758,C006,2024-10-13,49
P003883,U0758,C008,2024-12-20,29
P003884,U0759,C003,2023-12-03,79
P003885,U0760,C004,2022-07-04,99
P003886,U0760,C006,2022-10-08,49
P003887,U0760,C009,2024-03-11,39
P003888,U0761,C004,2022-11-09,99
P003889,U0761,C011,2023-08-01,79
P003890,U0761,C012,2024-02-24,49
P003891,U0761,C001,2024-03-16,99
P003892,U0762,C013,2024-01-30,69
P003893,U0762,C011,2024-04-05,79
P003894,U0763,C004,2023-06-05,99
P003895,U0763,C006,2024-01-08,49
P003896,U0763,C012,2024-01-11,49
P003897,U0763,C015,2024-05-16,89
P003898,U0763,C002,2024-12-27,89
P003899,U0764,C002,2024-04-07,89
P003900,U0764,C014,2024-05-19,79
P003901,U0764,C004,2024-07-05,99
P003902,U0764,C006,2024-08-19,49
P003903,U0764,C015,2024-10-26,89
P003904,U0764,C009,2024-11-28,39
P003905,U0764,C011,2024-12-04,79
P003906,U0765,C014,2023-01-17,79
P003907,U0765,C007,2023-06-08,19
P003908,U0765,C011,2024-08-31,79
P003909,U0766,C013,2023-03-21,69
P003910,U0766,C010,2023-11-01,49
P003911,U0766,C006,2024-01-03,49
P003912,U0767,C006,2024-04-23,49
P003913,U0767,C003,2024-05-17,79
P003914,U0768,C014,2023-10-19,79
P003915,U0768,C009,2024-01-10,39
P003916,U0768,C005,2024-03-18,49
P003917,U0768,C003,2024-09-29,79
P003918,U0768,C013,2024-10-08,69
P003919,U0769,C009,2024-07-29,39
P003920,U0769,C003,2024-08-09,79
P003921,U0769,C004,2024-08-11,99
P003922,U0769,C006,2024-09-01,49
P003923,U0769,C014,2024-09-07,79
P003924,U0769,C001,2024-09-08,99
P003925,U0769,C007,2024-10-21,19
P003926,U0769,C008,2024-10-31,29
P003927,U0769,C012,2024-11-23,49
P003928,U0769,C015,2024-12-14,89
P003929,U0769,C005,2024-12-21,49
P003930,U0769,C010,2024-12-21,49
P003931,U0770,C015,2023-06-24,89
P003932,U0770,C011,2023-08-21,79
P003933,U0770,C009,2023-11-07,39
P003934,U0770,C013,2024-01-10,69
P003935,U0770,C003,2024-01-13,79
P003936,U0770,C012,2024-02-04,49
P003937,U0770,C001,2024-07-25,99
P003938,U0770,C008,2024-09-03,29
P003939,U0770,C005,2024-10-23,49
P003940,U0771,C006,2023-11-16,49
P003941,U0771,C012,2024-02-17,49
P003942,U0771,C015,2024-05-30,89
P003943,U0771,C005,2024-06-05,49
P003944,U0771,C014,2024-07-07,79
P003945,U0771,C007,2024-10-09,19
P003946,U0771,C004,2024-12-30,99
P003947,U0772,C002,2024-06-08,89
P003948,U0772,C008,2024-07-02,29
P003949,U0772,C001,2024-07-06,99
P003950,U0772,C003,2024-07-09,79
P003951,U0772,C007,2024-07-14,19
P003952,U0772,C013,2024-08-17,69
P003953,U0772,C006,2024-08-24,49
P003954,U0772,C012,2024-09-01,49
P003955,U0772,C009,2024-09-11,39
P003956,U0772,C011,2024-11-18,79
P003957,U0772,C005,2024-12-14,49
P003958,U0772,C010,2024-12-16,49
P003959,U0773,C007,2023-09-17,19
P003960,U0773,C008,2023-10-13,29
P003961,U0773,C010,2024-01-20,49
P003962,U0773,C003,2024-02-25,79
P003963,U0773,C006,2024-03-11,49
P003964,U0773,C015,2024-03-26,89
P003965,U0773,C004,2024-05-01,99
P003966,U0773,C014,2024-08-12,79
P003967,U0773,C002,2024-11-15,89
P003968,U0774,C004,2024-04-08,99
P003969,U0774,C006,2024-04-09,49
P003970,U0774,C013,2024-04-24,69
P003971,U0774,C001,2024-04-27,99
P003972,U0774,C015,2024-11-05,89
P003973,U0774,C014,2024-11-20,79
P003974,U0774,C003,2024-12-19,79
P003975,U0775,C006,2023-11-24,49
P003976,U0775,C007,2024-02-13,19
P003977,U0775,C002,2024-02-15,89
P003978,U0776,C003,2023-07-21,79
P003979,U0776,C005,2024-07-19,49
P003980,U0776,C002,2024-11-22,89
P003981,U0777,C004,2024-05-10,99
P003982,U0777,C010,2024-05-10,49
P003983,U0777,C015,2024-06-20,89
P003984,U0777,C002,2024-06-30,89
P003985,U0777,C014,2024-08-06,79
P003986,U0777,C005,2024-08-09,49
P003987,U0777,C012,2024-08-20,49
P003988,U0777,C006,2024-09-28,49
P003989,U0777,C001,2024-10-08,99
P003990,U0777,C011,2024-10-09,79
P003991,U0777,C008,2024-10-26,29
P003992,U0777,C007,2024-11-02,19
P003993,U0778,C015,2022-12-02,89
P003994,U0778,C002,2024-01-05,89
P003995,U0778,C014,2024-07-02,79
P003996,U0778,C011,2024-09-21,79
P003997,U0778,C003,2024-11-07,79
P003998,U0779,C009,2024-02-17,39
P003999,U0779,C002,2024-04-24,89
P004000,U0779,C010,2024-10-17,49
P004001,U0779,C011,2024-12-27,79
P004002,U0780,C013,2022-12-28,69
P004003,U0780,C007,2024-02-15,19
P004004,U0781,C009,2022-06-14,39
P004005,U0781,C011,2023-02-27,79
P004006,U0781,C001,2023-04-12,99
P004007,U0781,C003,2023-05-04,79
P004008,U0781,C006,2023-07-15,49
P004009,U0781,C002,2023-07-26,89
P004010,U0781,C012,2023-07-31,49
P004011,U0781,C014,2023-11-19,79
P004012,U0781,C005,2024-01-22,49
P004013,U0781,C004,2024-03-01,99
P004014,U0781,C008,2024-04-23,29
P004015,U0781,C007,2024-12-26,19
P004016,U0782,C004,2022-06-30,99
P004017,U0782,C015,2022-08-07,89
P004018,U0782,C008,2023-04-04,29
P004019,U0782,C012,2023-04-15,49
P004020,U0782,C003,2023-06-25,79
P004021,U0782,C010,2023-11-04,49
P004022,U0782,C011,2023-11-13,79
P004023,U0782,C007,2024-03-23,19
P004024,U0782,C013,2024-10-10,69
P004025,U0782,C014,2024-11-30,79
P004026,U0783,C010,2024-05-16,49
P004027,U0783,C008,2024-07-30,29
P004028,U0783,C014,2024-08-04,79
P004029,U0783,C002,2024-09-06,89
P004030,U0783,C006,2024-09-21,49
P004031,U0783,C011,2024-11-12,79
P004032,U0783,C013,2024-12-03,69
P004033,U0784,C006,2022-08-11,49
P004034,U0784,C012,2022-10-27,49
P004035,U0784,C002,2023-02-04,89
P004036,U0784,C009,2023-05-04,39
P004037,U0784,C013,2023-08-05,69
P004038,U0784,C003,2024-01-21,79
P004039,U0784,C015,2024-04-03,89
P004040,U0784,C007,2024-08-23,19
P004041,U0784,C014,2024-09-06,79
P004042,U0784,C004,2024-12-08,99
P004043,U0785,C009,2023-12-09,39
P004044,U0786,C012,2022-10-21,49
P004045,U0786,C007,2024-12-24,19
P004046,U0787,C003,2024-08-15,79
P004047,U0787,C013,2024-08-27,69
P004048,U0787,C002,2024-09-02,89
P004049,U0787,C001,2024-09-23,99
P004050,U0787,C006,2024-09-29,49
P004051,U0787,C011,2024-10-05,79
P004052,U0787,C012,2024-11-19,49
P004053,U0787,C009,2024-11-23,39
P004054,U0788,C008,2024-09-06,29
P004055,U0788,C015,2024-09-12,89
P004056,U0788,C006,2024-10-31,49
P004057,U0788,C003,2024-11-04,79
P004058,U0789,C003,2023-05-16,79
P004059,U0789,C015,2024-12-24,89
P004060,U0790,C011,2023-10-13,79
P004061,U0790,C009,2023-12-09,39
P004062,U0790,C012,2023-12-17,49
P004063,U0790,C007,2024-02-21,19
P004064,U0790,C005,2024-03-05,49
P004065,U0790,C010,2024-05-31,49
P004066,U0790,C014,2024-06-10,79
P004067,U0790,C015,2024-06-22,89
P004068,U0790,C003,2024-08-05,79
P004069,U0790,C008,2024-08-07,29
P004070,U0791,C005,2022-09-13,49
P004071,U0791,C010,2023-03-05,49
P004072,U0791,C003,2023-04-12,79
P004073,U0791,C004,2023-10-03,99
P004074,U0791,C009,2024-06-23,39
P004075,U0791,C008,2024-07-03,29
P004076,U0791,C006,2024-08-26,49
P004077,U0791,C013,2024-11-07,69
P004078,U0792,C006,2022-10-14,49
P004079,U0792,C003,2023-05-09,79
P004080,U0793,C013,2022-07-14,69
P004081,U0793,C014,2023-11-11,79
P004082,U0793,C010,2024-02-28,49
P004083,U0793,C003,2024-09-10,79
P004084,U0793,C012,2024-09-30,49
P004085,U0794,C009,2022-07-21,39
P004086,U0794,C007,2023-01-01,19
P004087,U0794,C014,2024-03-01,79
P004088,U0795,C012,2024-11-15,49
P004089,U0795,C009,2024-11-15,39
P004090,U0795,C013,2024-11-17,69
P004091,U0795,C014,2024-11-17,79
P004092,U0795,C015,2024-11-19,89
P004093,U0795,C007,2024-11-21,19
P004094,U0795,C011,2024-11-22,79
P004095,U0795,C002,2024-11-22,89
P004096,U0796,C008,2023-01-29,29
P004097,U0796,C015,2023-02-19,89
P004098,U0796,C011,2023-04-21,79
P004099,U0796,C004,2024-02-01,99
P004100,U0797,C005,2023-08-05,49
P004101,U0797,C010,2023-09-22,49
P004102,U0797,C004,2024-01-08,99
P004103,U0797,C013,2024-03-17,69
P004104,U0797,C001,2024-05-09,99
P004105,U0798,C005,2023-01-10,49
P004106,U0798,C015,2023-01-20,89
P004107,U0798,C013,2023-08-18,69
P004108,U0798,C010,2023-10-09,49
P004109,U0798,C014,2023-12-15,79
P004110,U0798,C009,2024-03-10,39
P004111,U0798,C012,2024-04-21,49
P004112,U0798,C006,2024-09-11,49
P004113,U0798,C007,2024-10-20,19
P004114,U0799,C010,2022-12-29,49
P004115,U0799,C007,2023-04-30,19
P004116,U0799,C001,2023-05-12,99
P004117,U0799,C005,2023-05-23,49
P004118,U0799,C006,2023-10-11,49
P004119,U0799,C013,2024-01-18,69
P004120,U0799,C004,2024-08-17,99
P004121,U0799,C015,2024-10-03,89
P004122,U0799,C011,2024-11-15,79
P004123,U0800,C013,2023-11-24,69
P004124,U0800,C004,2024-02-01,99
P004125,U0800,C011,2024-03-12,79
P004126,U0800,C006,2024-06-04,49
P004127,U0800,C003,2024-06-05,79
P004128,U0800,C001,2024-06-09,99
P004129,U0800,C010,2024-06-16,49
P004130,U0800,C008,2024-08-16,29
P004131,U0800,C005,2024-11-13,49
P004132,U0801,C003,2022-03-31,79
P004133,U0801,C014,2022-04-11,79
P004134,U0801,C008,2023-03-31,29
P004135,U0801,C011,2023-08-31,79
P004136,U0801,C013,2024-10-20,69
P004137,U0802,C007,2023-07-07,19
P004138,U0802,C013,2023-10-27,69
P004139,U0802,C011,2023-12-23,79
P004140,U0802,C008,2024-01-29,29
P004141,U0802,C002,2024-08-06,89
P004142,U0802,C012,2024-08-29,49
P004143,U0802,C003,2024-09-04,79
P004144,U0803,C011,2023-03-17,79
P004145,U0803,C004,2023-06-13,99
P004146,U0803,C005,2024-03-19,49
P004147,U0803,C008,2024-06-16,29
P004148,U0803,C014,2024-07-07,79
P004149,U0804,C006,2023-12-17,49
P004150,U0804,C014,2024-01-14,79
P004151,U0804,C002,2024-01-28,89
P004152,U0804,C015,2024-07-09,89
P004153,U0805,C003,2023-10-19,79
P004154,U0805,C006,2023-11-10,49
P004155,U0805,C009,2023-11-21,39
P004156,U0805,C008,2024-06-17,29
P004157,U0805,C001,2024-11-25,99
P004158,U0806,C006,2023-12-04,49
P004159,U0806,C004,2023-12-09,99
P004160,U0806,C014,2023-12-12,79
P004161,U0806,C011,2024-01-30,79
P004162,U0806,C015,2024-02-22,89
P004163,U0806,C002,2024-08-28,89
P004164,U0806,C009,2024-09-30,39
P004165,U0806,C010,2024-10-12,49
P004166,U0806,C001,2024-10-17,99
P004167,U0806,C007,2024-11-23,19
P004168,U0806,C013,2024-11-24,69
P004169,U0807,C015,2024-07-25,89
P004170,U0807,C001,2024-08-24,99
P004171,U0807,C009,2024-10-30,39
P004172,U0807,C006,2024-11-04,49
P004173,U0807,C014,2024-11-05,79
P004174,U0808,C004,2023-10-17,99
P004175,U0808,C010,2024-05-31,49
P004176,U0808,C011,2024-06-13,79
P004177,U0809,C003,2023-12-04,79
P004178,U0809,C002,2024-01-08,89
P004179,U0809,C006,2024-03-02,49
P004180,U0809,C009,2024-12-10,39
P004181,U0810,C013,2022-07-03,69
P004182,U0810,C004,2022-07-14,99
P004183,U0810,C010,2022-07-24,49
P004184,U0810,C002,2023-10-26,89
P004185,U0810,C012,2023-12-02,49
P004186,U0810,C007,2023-12-09,19
P004187,U0810,C003,2024-10-05,79
